Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-11-11 04:00:00,Italy,North Italy,IT-NO,345.11,435.12,30.78,17.79,entsoe.eu,false,
2021-11-11 05:00:00,Italy,North Italy,IT-NO,348.24,441.45,27.07,15.36,entsoe.eu,false,
2021-11-11 06:00:00,Italy,North Italy,IT-NO,324.53,411.63,32.49,20.73,entsoe.eu,false,
2021-11-11 07:00:00,Italy,North Italy,IT-NO,303.24,383.97,37.99,26.48,entsoe.eu,false,
2021-11-11 08:00:00,Italy,North Italy,IT-NO,300.08,380.24,38.91,29.7,entsoe.eu,false,
2021-11-11 09:00:00,Italy,North Italy,IT-NO,306.46,389.34,37.15,29.1,entsoe.eu,false,
2021-11-11 10:00:00,Italy,North Italy,IT-NO,305.1,387.26,37.99,29.09,entsoe.eu,false,
2021-11-11 11:00:00,Italy,North Italy,IT-NO,312.18,397.82,35.1,26.89,entsoe.eu,false,
2021-11-11 12:00:00,Italy,North Italy,IT-NO,309.34,394.41,35.75,25.26,entsoe.eu,false,
2021-11-11 13:00:00,Italy,North Italy,IT-NO,310.07,393.41,36.7,24.5,entsoe.eu,false,
2021-11-11 14:00:00,Italy,North Italy,IT-NO,301.02,380.3,39.35,26.98,entsoe.eu,false,
2021-11-11 15:00:00,Italy,North Italy,IT-NO,290.26,366.86,41.26,29.24,entsoe.eu,false,
2021-11-11 16:00:00,Italy,North Italy,IT-NO,285.18,360.06,42.75,32.73,entsoe.eu,false,
2021-11-11 17:00:00,Italy,North Italy,IT-NO,286.22,361.69,42.32,33.43,entsoe.eu,false,
2021-11-11 18:00:00,Italy,North Italy,IT-NO,292.83,370.34,40.8,32.44,entsoe.eu,false,
2021-11-11 19:00:00,Italy,North Italy,IT-NO,315.02,397.46,36.47,26.45,entsoe.eu,false,
2021-11-11 20:00:00,Italy,North Italy,IT-NO,341.12,430.57,30.29,21.26,entsoe.eu,false,
2021-11-11 21:00:00,Italy,North Italy,IT-NO,356.8,450.34,27.0,18.94,entsoe.eu,false,
2021-11-11 22:00:00,Italy,North Italy,IT-NO,377.54,475.4,22.81,18.28,entsoe.eu,false,
2021-11-11 23:00:00,Italy,North Italy,IT-NO,382.06,479.75,22.37,18.26,entsoe.eu,false,
2021-11-12 00:00:00,Italy,North Italy,IT-NO,386.36,485.02,21.78,17.92,entsoe.eu,false,
2021-11-12 01:00:00,Italy,North Italy,IT-NO,387.97,486.42,21.45,17.46,entsoe.eu,false,
2021-11-12 02:00:00,Italy,North Italy,IT-NO,379.26,475.74,23.68,17.6,entsoe.eu,false,
2021-11-12 03:00:00,Italy,North Italy,IT-NO,369.72,465.54,25.63,18.44,entsoe.eu,false,
2021-11-12 04:00:00,Italy,North Italy,IT-NO,375.52,473.44,23.36,17.76,entsoe.eu,false,
2021-11-12 05:00:00,Italy,North Italy,IT-NO,340.19,429.76,30.54,22.12,entsoe.eu,false,
2021-11-12 06:00:00,Italy,North Italy,IT-NO,317.54,398.9,37.49,28.09,entsoe.eu,false,
2021-11-12 07:00:00,Italy,North Italy,IT-NO,294.36,372.18,41.12,31.94,entsoe.eu,false,
2021-11-12 08:00:00,Italy,North Italy,IT-NO,292.48,370.25,41.59,33.16,entsoe.eu,false,
2021-11-12 09:00:00,Italy,North Italy,IT-NO,298.72,379.08,39.65,31.74,entsoe.eu,false,
2021-11-12 10:00:00,Italy,North Italy,IT-NO,301.31,382.71,38.99,30.5,entsoe.eu,false,
2021-11-12 11:00:00,Italy,North Italy,IT-NO,305.23,388.03,37.95,30.88,entsoe.eu,false,
2021-11-12 12:00:00,Italy,North Italy,IT-NO,297.32,379.84,38.31,30.01,entsoe.eu,false,
2021-11-12 13:00:00,Italy,North Italy,IT-NO,301.08,381.38,39.61,30.61,entsoe.eu,false,
2021-11-12 14:00:00,Italy,North Italy,IT-NO,302.74,381.62,39.84,29.92,entsoe.eu,false,
2021-11-12 15:00:00,Italy,North Italy,IT-NO,288.69,363.77,43.05,32.73,entsoe.eu,false,
2021-11-12 16:00:00,Italy,North Italy,IT-NO,287.7,362.59,43.19,34.06,entsoe.eu,false,
2021-11-12 17:00:00,Italy,North Italy,IT-NO,289.11,364.65,42.79,34.31,entsoe.eu,false,
2021-11-12 18:00:00,Italy,North Italy,IT-NO,289.82,366.02,42.58,33.68,entsoe.eu,false,
2021-11-12 19:00:00,Italy,North Italy,IT-NO,307.56,388.4,38.97,30.27,entsoe.eu,false,
2021-11-12 20:00:00,Italy,North Italy,IT-NO,333.22,421.21,32.36,23.92,entsoe.eu,false,
2021-11-12 21:00:00,Italy,North Italy,IT-NO,343.42,433.6,30.34,21.51,entsoe.eu,false,
2021-11-12 22:00:00,Italy,North Italy,IT-NO,354.73,447.07,27.92,19.93,entsoe.eu,false,
2021-11-12 23:00:00,Italy,North Italy,IT-NO,339.28,426.78,32.29,22.47,entsoe.eu,false,
2021-11-13 00:00:00,Italy,North Italy,IT-NO,343.36,430.9,31.8,21.94,entsoe.eu,false,
2021-11-13 01:00:00,Italy,North Italy,IT-NO,352.82,442.82,30.09,21.88,entsoe.eu,false,
2021-11-13 02:00:00,Italy,North Italy,IT-NO,354.58,444.85,29.89,20.92,entsoe.eu,false,
2021-11-13 03:00:00,Italy,North Italy,IT-NO,350.08,439.11,31.45,21.99,entsoe.eu,false,
2021-11-13 04:00:00,Italy,North Italy,IT-NO,357.07,446.64,29.88,21.02,entsoe.eu,false,
2021-11-13 05:00:00,Italy,North Italy,IT-NO,358.44,449.04,29.44,21.04,entsoe.eu,false,
2021-11-13 06:00:00,Italy,North Italy,IT-NO,348.85,436.38,31.86,23.33,entsoe.eu,false,
2021-11-13 07:00:00,Italy,North Italy,IT-NO,335.97,420.9,34.43,25.12,entsoe.eu,false,
2021-11-13 08:00:00,Italy,North Italy,IT-NO,328.24,412.27,35.75,26.77,entsoe.eu,false,
2021-11-13 09:00:00,Italy,North Italy,IT-NO,327.13,413.28,34.41,24.7,entsoe.eu,false,
2021-11-13 10:00:00,Italy,North Italy,IT-NO,329.57,417.47,32.9,23.74,entsoe.eu,false,
2021-11-13 11:00:00,Italy,North Italy,IT-NO,337.94,429.01,29.75,22.85,entsoe.eu,false,
2021-11-13 12:00:00,Italy,North Italy,IT-NO,333.46,422.96,31.3,22.53,entsoe.eu,false,
2021-11-13 13:00:00,Italy,North Italy,IT-NO,330.11,418.09,32.32,21.73,entsoe.eu,false,
2021-11-13 14:00:00,Italy,North Italy,IT-NO,326.9,413.47,33.21,20.85,entsoe.eu,false,
2021-11-13 15:00:00,Italy,North Italy,IT-NO,326.11,414.28,31.9,21.08,entsoe.eu,false,
2021-11-13 16:00:00,Italy,North Italy,IT-NO,310.29,392.4,36.79,26.3,entsoe.eu,false,
2021-11-13 17:00:00,Italy,North Italy,IT-NO,305.84,386.83,38.15,28.89,entsoe.eu,false,
2021-11-13 18:00:00,Italy,North Italy,IT-NO,318.11,401.62,36.06,27.0,entsoe.eu,false,
2021-11-13 19:00:00,Italy,North Italy,IT-NO,338.55,427.05,31.71,22.88,entsoe.eu,false,
2021-11-13 20:00:00,Italy,North Italy,IT-NO,346.64,435.78,30.94,21.02,entsoe.eu,false,
2021-11-13 21:00:00,Italy,North Italy,IT-NO,357.41,449.2,28.32,20.13,entsoe.eu,false,
2021-11-13 22:00:00,Italy,North Italy,IT-NO,362.19,454.27,27.61,21.22,entsoe.eu,false,
2021-11-13 23:00:00,Italy,North Italy,IT-NO,352.38,440.62,31.66,22.97,entsoe.eu,false,
2021-11-14 00:00:00,Italy,North Italy,IT-NO,361.99,453.45,29.29,21.46,entsoe.eu,false,
2021-11-14 01:00:00,Italy,North Italy,IT-NO,350.72,439.18,32.56,22.04,entsoe.eu,false,
2021-11-14 02:00:00,Italy,North Italy,IT-NO,337.92,422.21,36.48,23.11,entsoe.eu,false,
2021-11-14 03:00:00,Italy,North Italy,IT-NO,334.81,419.07,36.9,24.01,entsoe.eu,false,
2021-11-14 04:00:00,Italy,North Italy,IT-NO,333.02,416.99,37.18,23.56,entsoe.eu,false,
2021-11-14 05:00:00,Italy,North Italy,IT-NO,337.24,422.7,35.51,22.15,entsoe.eu,false,
2021-11-14 06:00:00,Italy,North Italy,IT-NO,336.34,422.76,34.46,21.62,entsoe.eu,false,
2021-11-14 07:00:00,Italy,North Italy,IT-NO,318.42,401.55,37.3,23.74,entsoe.eu,false,
2021-11-14 08:00:00,Italy,North Italy,IT-NO,318.56,402.37,36.03,25.17,entsoe.eu,false,
2021-11-14 09:00:00,Italy,North Italy,IT-NO,325.25,410.84,34.45,24.86,entsoe.eu,false,
2021-11-14 10:00:00,Italy,North Italy,IT-NO,319.48,404.37,35.48,27.26,entsoe.eu,false,
2021-11-14 11:00:00,Italy,North Italy,IT-NO,319.08,402.49,36.63,26.7,entsoe.eu,false,
2021-11-14 12:00:00,Italy,North Italy,IT-NO,326.8,411.45,35.08,23.8,entsoe.eu,false,
2021-11-14 13:00:00,Italy,North Italy,IT-NO,326.83,411.76,35.04,23.71,entsoe.eu,false,
2021-11-14 14:00:00,Italy,North Italy,IT-NO,330.64,416.42,33.92,22.56,entsoe.eu,false,
2021-11-14 15:00:00,Italy,North Italy,IT-NO,329.39,416.34,32.91,21.97,entsoe.eu,false,
2021-11-14 16:00:00,Italy,North Italy,IT-NO,319.92,401.06,37.56,29.49,entsoe.eu,false,
2021-11-14 17:00:00,Italy,North Italy,IT-NO,318.71,398.91,38.71,31.77,entsoe.eu,false,
2021-11-14 18:00:00,Italy,North Italy,IT-NO,321.75,403.87,37.4,30.74,entsoe.eu,false,
2021-11-14 19:00:00,Italy,North Italy,IT-NO,341.59,427.79,33.6,27.39,entsoe.eu,false,
2021-11-14 20:00:00,Italy,North Italy,IT-NO,351.31,441.64,29.52,21.15,entsoe.eu,false,
2021-11-14 21:00:00,Italy,North Italy,IT-NO,365.4,458.85,26.51,20.56,entsoe.eu,false,
2021-11-14 22:00:00,Italy,North Italy,IT-NO,369.62,462.8,25.76,20.04,entsoe.eu,false,
2021-11-14 23:00:00,Italy,North Italy,IT-NO,354.16,442.48,29.91,20.82,entsoe.eu,false,
2021-11-15 00:00:00,Italy,North Italy,IT-NO,349.7,433.34,32.21,21.38,entsoe.eu,false,
2021-11-15 01:00:00,Italy,North Italy,IT-NO,345.66,429.87,33.25,21.62,entsoe.eu,false,
2021-11-15 02:00:00,Italy,North Italy,IT-NO,344.53,424.25,34.36,21.81,entsoe.eu,false,
2021-11-15 03:00:00,Italy,North Italy,IT-NO,337.42,419.81,34.44,20.89,entsoe.eu,false,
2021-11-15 04:00:00,Italy,North Italy,IT-NO,343.96,433.16,30.57,19.48,entsoe.eu,false,
2021-11-15 05:00:00,Italy,North Italy,IT-NO,353.19,448.48,25.16,18.74,entsoe.eu,false,
2021-11-15 06:00:00,Italy,North Italy,IT-NO,325.86,413.77,31.58,26.48,entsoe.eu,false,
2021-11-15 07:00:00,Italy,North Italy,IT-NO,324.1,409.13,33.83,30.86,entsoe.eu,false,
2021-11-15 08:00:00,Italy,North Italy,IT-NO,323.82,409.69,32.98,29.98,entsoe.eu,false,
2021-11-15 09:00:00,Italy,North Italy,IT-NO,326.69,412.92,32.08,28.3,entsoe.eu,false,
2021-11-15 10:00:00,Italy,North Italy,IT-NO,325.34,412.72,31.78,28.92,entsoe.eu,false,
2021-11-15 11:00:00,Italy,North Italy,IT-NO,341.71,433.35,28.35,27.21,entsoe.eu,false,
2021-11-15 12:00:00,Italy,North Italy,IT-NO,345.81,438.21,27.52,26.6,entsoe.eu,false,
2021-11-15 13:00:00,Italy,North Italy,IT-NO,336.27,425.86,29.74,27.46,entsoe.eu,false,
2021-11-15 14:00:00,Italy,North Italy,IT-NO,323.62,410.09,32.54,28.17,entsoe.eu,false,
2021-11-15 15:00:00,Italy,North Italy,IT-NO,313.01,396.05,35.53,29.74,entsoe.eu,false,
2021-11-15 16:00:00,Italy,North Italy,IT-NO,341.21,424.49,34.28,32.4,entsoe.eu,false,
2021-11-15 17:00:00,Italy,North Italy,IT-NO,339.87,422.35,34.9,33.84,entsoe.eu,false,
2021-11-15 18:00:00,Italy,North Italy,IT-NO,326.82,412.17,32.64,29.73,entsoe.eu,false,
2021-11-15 19:00:00,Italy,North Italy,IT-NO,331.05,418.11,31.04,27.04,entsoe.eu,false,
2021-11-15 20:00:00,Italy,North Italy,IT-NO,362.57,457.82,23.94,21.02,entsoe.eu,false,
2021-11-15 21:00:00,Italy,North Italy,IT-NO,387.76,491.55,17.14,16.3,entsoe.eu,false,
2021-11-15 22:00:00,Italy,North Italy,IT-NO,384.64,485.75,18.73,16.51,entsoe.eu,false,
2021-11-15 23:00:00,Italy,North Italy,IT-NO,357.21,446.18,28.21,18.6,entsoe.eu,false,
2021-11-16 00:00:00,Italy,North Italy,IT-NO,369.21,461.23,24.93,16.04,entsoe.eu,false,
2021-11-16 01:00:00,Italy,North Italy,IT-NO,364.64,453.97,26.98,17.68,entsoe.eu,false,
2021-11-16 02:00:00,Italy,North Italy,IT-NO,366.72,454.97,26.72,16.78,entsoe.eu,false,
2021-11-16 03:00:00,Italy,North Italy,IT-NO,358.99,447.23,28.49,17.39,entsoe.eu,false,
2021-11-16 04:00:00,Italy,North Italy,IT-NO,354.93,446.36,27.95,16.9,entsoe.eu,false,
2021-11-16 05:00:00,Italy,North Italy,IT-NO,349.17,442.01,27.72,20.08,entsoe.eu,false,
2021-11-16 06:00:00,Italy,North Italy,IT-NO,349.73,441.25,28.02,25.72,entsoe.eu,false,
2021-11-16 07:00:00,Italy,North Italy,IT-NO,345.58,428.78,34.5,33.02,entsoe.eu,false,
2021-11-16 08:00:00,Italy,North Italy,IT-NO,344.34,428.49,33.07,30.04,entsoe.eu,false,
2021-11-16 09:00:00,Italy,North Italy,IT-NO,341.09,425.61,31.7,27.24,entsoe.eu,false,
2021-11-16 10:00:00,Italy,North Italy,IT-NO,333.44,417.11,33.08,28.82,entsoe.eu,false,
2021-11-16 11:00:00,Italy,North Italy,IT-NO,341.43,429.61,30.83,27.51,entsoe.eu,false,
2021-11-16 12:00:00,Italy,North Italy,IT-NO,338.8,426.21,31.44,27.4,entsoe.eu,false,
2021-11-16 13:00:00,Italy,North Italy,IT-NO,341.98,428.13,32.39,28.15,entsoe.eu,false,
2021-11-16 14:00:00,Italy,North Italy,IT-NO,335.79,420.66,33.44,27.82,entsoe.eu,false,
2021-11-16 15:00:00,Italy,North Italy,IT-NO,314.66,392.43,39.99,32.98,entsoe.eu,false,
2021-11-16 16:00:00,Italy,North Italy,IT-NO,326.33,402.9,40.12,34.65,entsoe.eu,false,
2021-11-16 17:00:00,Italy,North Italy,IT-NO,329.37,405.94,39.68,34.97,entsoe.eu,false,
2021-11-16 18:00:00,Italy,North Italy,IT-NO,310.69,388.93,38.69,31.44,entsoe.eu,false,
2021-11-16 19:00:00,Italy,North Italy,IT-NO,327.75,411.92,33.91,25.21,entsoe.eu,false,
2021-11-16 20:00:00,Italy,North Italy,IT-NO,348.29,437.25,29.61,20.42,entsoe.eu,false,
2021-11-16 21:00:00,Italy,North Italy,IT-NO,371.1,465.08,24.55,17.35,entsoe.eu,false,
2021-11-16 22:00:00,Italy,North Italy,IT-NO,377.54,470.2,24.7,17.37,entsoe.eu,false,
2021-11-16 23:00:00,Italy,North Italy,IT-NO,366.08,455.99,28.37,17.43,entsoe.eu,false,
2021-11-17 00:00:00,Italy,North Italy,IT-NO,365.93,455.2,28.27,16.38,entsoe.eu,false,
2021-11-17 01:00:00,Italy,North Italy,IT-NO,371.83,463.93,26.33,15.54,entsoe.eu,false,
2021-11-17 02:00:00,Italy,North Italy,IT-NO,373.7,466.37,25.96,15.27,entsoe.eu,false,
2021-11-17 03:00:00,Italy,North Italy,IT-NO,367.97,459.27,27.67,16.3,entsoe.eu,false,
2021-11-17 04:00:00,Italy,North Italy,IT-NO,371.24,463.41,26.14,15.49,entsoe.eu,false,
2021-11-17 05:00:00,Italy,North Italy,IT-NO,364.01,456.63,26.44,16.86,entsoe.eu,false,
2021-11-17 06:00:00,Italy,North Italy,IT-NO,349.27,437.89,30.28,22.34,entsoe.eu,false,
2021-11-17 07:00:00,Italy,North Italy,IT-NO,329.89,412.77,35.45,28.48,entsoe.eu,false,
2021-11-17 08:00:00,Italy,North Italy,IT-NO,327.79,409.67,36.46,29.13,entsoe.eu,false,
2021-11-17 09:00:00,Italy,North Italy,IT-NO,328.9,412.03,35.61,28.7,entsoe.eu,false,
2021-11-17 10:00:00,Italy,North Italy,IT-NO,327.56,411.17,35.3,28.57,entsoe.eu,false,
2021-11-17 11:00:00,Italy,North Italy,IT-NO,334.25,420.19,33.42,26.76,entsoe.eu,false,
2021-11-17 12:00:00,Italy,North Italy,IT-NO,336.53,424.04,32.01,25.15,entsoe.eu,false,
2021-11-17 13:00:00,Italy,North Italy,IT-NO,328.26,411.54,35.69,28.47,entsoe.eu,false,
2021-11-17 14:00:00,Italy,North Italy,IT-NO,327.58,408.86,37.1,29.03,entsoe.eu,false,
2021-11-17 15:00:00,Italy,North Italy,IT-NO,320.88,398.02,40.41,32.19,entsoe.eu,false,
2021-11-17 16:00:00,Italy,North Italy,IT-NO,310.64,386.95,41.34,33.17,entsoe.eu,false,
2021-11-17 17:00:00,Italy,North Italy,IT-NO,316.26,394.03,40.05,33.44,entsoe.eu,false,
2021-11-17 18:00:00,Italy,North Italy,IT-NO,319.62,398.53,39.15,32.67,entsoe.eu,false,
2021-11-17 19:00:00,Italy,North Italy,IT-NO,334.15,421.23,32.65,24.44,entsoe.eu,false,
2021-11-17 20:00:00,Italy,North Italy,IT-NO,351.45,442.25,28.66,19.75,entsoe.eu,false,
2021-11-17 21:00:00,Italy,North Italy,IT-NO,363.19,456.28,25.88,16.86,entsoe.eu,false,
2021-11-17 22:00:00,Italy,North Italy,IT-NO,375.12,470.24,23.58,15.85,entsoe.eu,false,
2021-11-17 23:00:00,Italy,North Italy,IT-NO,355.31,444.65,29.5,17.86,entsoe.eu,false,
2021-11-18 00:00:00,Italy,North Italy,IT-NO,365.36,456.8,27.22,16.24,entsoe.eu,false,
2021-11-18 01:00:00,Italy,North Italy,IT-NO,370.12,462.61,26.21,15.86,entsoe.eu,false,
2021-11-18 02:00:00,Italy,North Italy,IT-NO,360.5,449.78,29.29,16.5,entsoe.eu,false,
2021-11-18 03:00:00,Italy,North Italy,IT-NO,361.66,451.16,28.92,16.84,entsoe.eu,false,
2021-11-18 04:00:00,Italy,North Italy,IT-NO,361.75,451.79,28.25,17.16,entsoe.eu,false,
2021-11-18 05:00:00,Italy,North Italy,IT-NO,358.26,447.21,30.03,21.34,entsoe.eu,false,
2021-11-18 06:00:00,Italy,North Italy,IT-NO,349.62,437.79,31.11,24.25,entsoe.eu,false,
2021-11-18 07:00:00,Italy,North Italy,IT-NO,328.8,412.48,35.17,28.83,entsoe.eu,false,
2021-11-18 08:00:00,Italy,North Italy,IT-NO,323.61,407.78,35.17,28.92,entsoe.eu,false,
2021-11-18 09:00:00,Italy,North Italy,IT-NO,315.04,397.29,37.55,29.81,entsoe.eu,false,
2021-11-18 10:00:00,Italy,North Italy,IT-NO,321.02,405.74,35.52,28.15,entsoe.eu,false,
2021-11-18 11:00:00,Italy,North Italy,IT-NO,330.92,418.38,33.32,25.77,entsoe.eu,false,
2021-11-18 12:00:00,Italy,North Italy,IT-NO,330.97,418.62,32.82,25.23,entsoe.eu,false,
2021-11-18 13:00:00,Italy,North Italy,IT-NO,320.49,405.35,35.25,26.91,entsoe.eu,false,
2021-11-18 14:00:00,Italy,North Italy,IT-NO,324.37,409.06,34.76,25.75,entsoe.eu,false,
2021-11-18 15:00:00,Italy,North Italy,IT-NO,316.02,397.83,36.96,27.26,entsoe.eu,false,
2021-11-18 16:00:00,Italy,North Italy,IT-NO,309.89,389.65,38.44,29.66,entsoe.eu,false,
2021-11-18 17:00:00,Italy,North Italy,IT-NO,308.97,388.78,38.44,30.44,entsoe.eu,false,
2021-11-18 18:00:00,Italy,North Italy,IT-NO,314.31,395.7,37.22,29.2,entsoe.eu,false,
2021-11-18 19:00:00,Italy,North Italy,IT-NO,322.51,406.48,35.15,26.29,entsoe.eu,false,
2021-11-18 20:00:00,Italy,North Italy,IT-NO,341.58,429.75,30.97,22.3,entsoe.eu,false,
2021-11-18 21:00:00,Italy,North Italy,IT-NO,371.21,466.27,24.28,18.2,entsoe.eu,false,
2021-11-18 22:00:00,Italy,North Italy,IT-NO,388.54,487.65,20.32,16.44,entsoe.eu,false,
2021-11-18 23:00:00,Italy,North Italy,IT-NO,376.44,472.06,23.68,16.24,entsoe.eu,false,
2021-11-19 00:00:00,Italy,North Italy,IT-NO,372.97,466.83,24.91,15.65,entsoe.eu,false,
2021-11-19 01:00:00,Italy,North Italy,IT-NO,387.18,483.82,22.28,15.27,entsoe.eu,false,
2021-11-19 02:00:00,Italy,North Italy,IT-NO,378.54,471.14,25.05,16.23,entsoe.eu,false,
2021-11-19 03:00:00,Italy,North Italy,IT-NO,371.22,463.13,26.76,17.48,entsoe.eu,false,
2021-11-19 04:00:00,Italy,North Italy,IT-NO,380.89,475.72,24.14,16.49,entsoe.eu,false,
2021-11-19 05:00:00,Italy,North Italy,IT-NO,371.84,465.87,24.41,18.04,entsoe.eu,false,
2021-11-19 06:00:00,Italy,North Italy,IT-NO,358.25,449.47,27.35,24.85,entsoe.eu,false,
2021-11-19 07:00:00,Italy,North Italy,IT-NO,333.88,418.85,33.11,29.13,entsoe.eu,false,
2021-11-19 08:00:00,Italy,North Italy,IT-NO,331.84,417.14,33.25,28.59,entsoe.eu,false,
2021-11-19 09:00:00,Italy,North Italy,IT-NO,338.34,425.89,31.57,27.44,entsoe.eu,false,
2021-11-19 10:00:00,Italy,North Italy,IT-NO,343.11,433.61,30.0,24.96,entsoe.eu,false,
2021-11-19 11:00:00,Italy,North Italy,IT-NO,350.32,443.1,28.05,22.9,entsoe.eu,false,
2021-11-19 12:00:00,Italy,North Italy,IT-NO,342.28,433.88,29.53,23.61,entsoe.eu,false,
2021-11-19 13:00:00,Italy,North Italy,IT-NO,339.44,429.8,30.66,23.79,entsoe.eu,false,
2021-11-19 14:00:00,Italy,North Italy,IT-NO,333.28,420.44,32.45,24.37,entsoe.eu,false,
2021-11-19 15:00:00,Italy,North Italy,IT-NO,323.15,406.17,35.53,26.78,entsoe.eu,false,
2021-11-19 16:00:00,Italy,North Italy,IT-NO,317.76,398.47,37.39,30.52,entsoe.eu,false,
2021-11-19 17:00:00,Italy,North Italy,IT-NO,321.23,403.17,36.32,31.2,entsoe.eu,false,
2021-11-19 18:00:00,Italy,North Italy,IT-NO,321.06,404.29,35.21,29.45,entsoe.eu,false,
2021-11-19 19:00:00,Italy,North Italy,IT-NO,329.99,417.58,31.54,25.62,entsoe.eu,false,
2021-11-19 20:00:00,Italy,North Italy,IT-NO,361.26,457.08,24.02,19.14,entsoe.eu,false,
2021-11-19 21:00:00,Italy,North Italy,IT-NO,381.73,482.02,19.87,17.02,entsoe.eu,false,
2021-11-19 22:00:00,Italy,North Italy,IT-NO,380.39,478.85,20.92,17.89,entsoe.eu,false,
2021-11-19 23:00:00,Italy,North Italy,IT-NO,379.64,477.58,21.62,16.92,entsoe.eu,false,
2021-11-20 00:00:00,Italy,North Italy,IT-NO,375.89,473.12,22.41,16.08,entsoe.eu,false,
2021-11-20 01:00:00,Italy,North Italy,IT-NO,365.6,458.91,25.03,16.64,entsoe.eu,false,
2021-11-20 02:00:00,Italy,North Italy,IT-NO,355.11,444.12,28.81,17.66,entsoe.eu,false,
2021-11-20 03:00:00,Italy,North Italy,IT-NO,348.34,436.11,30.41,18.58,entsoe.eu,false,
2021-11-20 04:00:00,Italy,North Italy,IT-NO,355.37,446.1,28.25,17.55,entsoe.eu,false,
2021-11-20 05:00:00,Italy,North Italy,IT-NO,362.05,453.81,26.49,16.41,entsoe.eu,false,
2021-11-20 06:00:00,Italy,North Italy,IT-NO,371.69,467.85,23.0,19.19,entsoe.eu,false,
2021-11-20 07:00:00,Italy,North Italy,IT-NO,359.55,453.92,24.94,21.45,entsoe.eu,false,
2021-11-20 08:00:00,Italy,North Italy,IT-NO,365.1,460.34,24.22,21.98,entsoe.eu,false,
2021-11-20 09:00:00,Italy,North Italy,IT-NO,364.92,460.97,24.02,21.99,entsoe.eu,false,
2021-11-20 10:00:00,Italy,North Italy,IT-NO,363.24,460.12,24.02,22.92,entsoe.eu,false,
2021-11-20 11:00:00,Italy,North Italy,IT-NO,365.23,462.96,23.46,22.05,entsoe.eu,false,
2021-11-20 12:00:00,Italy,North Italy,IT-NO,364.27,461.7,23.84,21.23,entsoe.eu,false,
2021-11-20 13:00:00,Italy,North Italy,IT-NO,386.4,487.86,19.54,17.53,entsoe.eu,false,
2021-11-20 14:00:00,Italy,North Italy,IT-NO,386.57,488.68,18.77,14.75,entsoe.eu,false,
2021-11-20 15:00:00,Italy,North Italy,IT-NO,369.28,468.45,21.92,16.79,entsoe.eu,false,
2021-11-20 16:00:00,Italy,North Italy,IT-NO,339.16,429.96,29.29,24.89,entsoe.eu,false,
2021-11-20 17:00:00,Italy,North Italy,IT-NO,329.25,418.13,30.96,28.33,entsoe.eu,false,
2021-11-20 18:00:00,Italy,North Italy,IT-NO,327.71,415.58,31.46,28.14,entsoe.eu,false,
2021-11-20 19:00:00,Italy,North Italy,IT-NO,345.94,437.94,27.65,23.19,entsoe.eu,false,
2021-11-20 20:00:00,Italy,North Italy,IT-NO,372.15,470.4,21.85,18.69,entsoe.eu,false,
2021-11-20 21:00:00,Italy,North Italy,IT-NO,394.48,497.93,16.87,14.51,entsoe.eu,false,
2021-11-20 22:00:00,Italy,North Italy,IT-NO,401.05,505.77,15.64,14.33,entsoe.eu,false,
2021-11-20 23:00:00,Italy,North Italy,IT-NO,391.04,492.34,18.5,15.55,entsoe.eu,false,
2021-11-21 00:00:00,Italy,North Italy,IT-NO,399.88,503.34,16.46,14.53,entsoe.eu,false,
2021-11-21 01:00:00,Italy,North Italy,IT-NO,403.41,507.04,16.2,14.08,entsoe.eu,false,
2021-11-21 02:00:00,Italy,North Italy,IT-NO,400.54,502.32,17.45,15.09,entsoe.eu,false,
2021-11-21 03:00:00,Italy,North Italy,IT-NO,401.57,502.3,17.97,15.27,entsoe.eu,false,
2021-11-21 04:00:00,Italy,North Italy,IT-NO,403.53,506.55,17.05,14.77,entsoe.eu,false,
2021-11-21 05:00:00,Italy,North Italy,IT-NO,397.58,498.71,18.53,15.49,entsoe.eu,false,
2021-11-21 06:00:00,Italy,North Italy,IT-NO,385.27,483.05,21.01,17.89,entsoe.eu,false,
2021-11-21 07:00:00,Italy,North Italy,IT-NO,380.1,477.18,21.76,18.94,entsoe.eu,false,
2021-11-21 08:00:00,Italy,North Italy,IT-NO,372.47,469.32,22.79,20.7,entsoe.eu,false,
2021-11-21 09:00:00,Italy,North Italy,IT-NO,369.28,465.63,23.12,21.28,entsoe.eu,false,
2021-11-21 10:00:00,Italy,North Italy,IT-NO,367.7,463.52,23.57,21.82,entsoe.eu,false,
2021-11-21 11:00:00,Italy,North Italy,IT-NO,373.8,470.53,22.47,20.67,entsoe.eu,false,
2021-11-21 12:00:00,Italy,North Italy,IT-NO,381.0,481.6,20.37,19.15,entsoe.eu,false,
2021-11-21 13:00:00,Italy,North Italy,IT-NO,383.17,483.91,20.84,18.58,entsoe.eu,false,
2021-11-21 14:00:00,Italy,North Italy,IT-NO,384.95,486.17,20.45,16.67,entsoe.eu,false,
2021-11-21 15:00:00,Italy,North Italy,IT-NO,385.23,486.07,20.06,17.2,entsoe.eu,false,
